stationNumber,stationName,latitude,longitude,date,precip_in
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-09,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-10,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-11,0.28
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-12,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-13,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-14,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-15,0.09
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-16,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-17,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-18,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-19,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-20,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-21,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-22,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-23,0.8
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-24,1.19
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-25,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-26,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-27,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-28,0.01
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-29,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-06-30,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-01,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-02,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-03,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-04,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-05,0.37
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-06,0.26
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-07,0.93
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-08,2.28
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-09,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-10,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-11,0.15
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-12,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-13,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-14,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-15,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-16,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-17,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-18,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-19,1.88
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-20,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-21,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-22,1.89
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-23,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-24,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-25,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-26,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-27,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-28,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-29,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-30,0.42
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-07-31,0.27
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-08-01,0.02
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-08-02,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2026-08-03,0.04
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-07-02,0.06
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-07-03,0.01
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-07-08,0.18
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-07-09,1.1
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-07-10,0.18
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-07-11,0.18
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-07-17,0.01
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-07-26,0.18
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-01,0.2
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-02,0.04
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-10,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-11,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-12,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-13,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-16,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-17,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-18,0.05
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-19,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-20,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-21,1.5
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-22,0.01
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-24,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-25,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-26,0.03
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-27,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-29,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-08-30,0.35
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-02,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-05,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-07,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-08,0.56
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-09,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-10,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-11,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-13,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-14,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-15,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-16,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-17,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-18,0.29
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-19,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-20,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-21,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-22,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-24,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-25,0.78
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-26,0.38
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-27,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-28,0.1
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-29,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-09-30,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-04,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-13,1.75
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-14,3.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-23,0.03
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-24,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-27,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-28,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-29,0.02
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-30,0.03
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-10-31,1.55
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-01,0.01
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-02,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-04,0.27
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-05,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-06,0.01
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-07,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-08,0.17
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-09,0.02
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-10,2.11
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2025-11-11,0.46
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-07,0.33
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-08,0.03
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-10,0.16
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-11,0.27
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-15,0.06
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-21,0.28
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-22,0.01
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-24,0.08
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-25,0.68
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-05-26,0.1
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-01,0.09
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-07,0.06
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-10,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-11,0.23
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-12,0.01
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-14,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-15,0.08
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-19,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-21,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-23,0.72
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-24,0.27
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-27,0.02
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-28,0.02
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-29,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-06-30,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-01,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-05,0.83
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-06,0.3
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-09,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-11,0.45
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-12,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-13,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-14,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-15,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-17,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-19,2.5
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-20,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-21,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-22,2.36
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-23,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-24,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-25,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-27,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-28,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-29,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-30,0.4
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-07-31,0.45
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-08-02,0.0
MA-BA-113,Falmouth 3.2 WSW,41.53048,-70.66651,2026-08-03,0.01
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-01,0.75
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-02,0.21
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-03,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-04,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-05,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-06,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-07,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-08,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-09,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-10,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-11,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-12,0.03
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-13,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-14,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-15,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-16,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-17,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-18,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-19,0.52
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-20,0.43
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-21,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-22,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-23,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-24,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-25,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-26,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-27,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-28,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-29,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-30,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-01-31,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-01,0.5
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-02,0.01
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-03,0.19
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-04,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-05,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-06,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-07,0.3
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-08,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-09,0.38
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-10,0.03
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-11,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-12,0.02
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-13,0.26
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-14,0.14
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-15,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-16,0.57
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-17,1.34
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-18,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-19,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-20,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-21,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-22,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-23,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-24,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-25,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-26,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-27,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-28,0.09
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-01,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-02,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-03,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-04,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-05,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-06,0.33
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-07,0.07
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-08,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-09,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-10,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-11,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-12,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-13,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-14,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-15,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-16,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-17,0.83
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-18,1.14
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-19,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-20,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-21,0.23
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-22,0.03
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-23,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-24,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-25,0.66
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-26,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-27,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-28,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-29,0.08
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-30,0.15
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-31,0.01
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-01,0.25
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-02,0.07
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-03,0.01
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-04,0.23
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-05,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-06,0.71
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-07,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-08,0.32
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-09,0.03
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-10,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-11,0.04
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-12,0.34
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-13,0.12
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-14,0.38
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-15,0.1
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-16,0.03
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-17,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-18,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-19,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-20,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-21,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-22,0.09
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-23,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-24,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-25,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-26,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-27,0.74
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-28,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-29,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-30,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-01,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-02,0.3
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-03,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-04,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-05,0.02
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-06,0.11
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-07,0.13
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-08,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-09,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-10,2.07
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-11,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-12,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-13,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-14,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-15,0.52
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-16,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-17,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-18,0.03
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-19,0.0
