stationNumber,stationName,latitude,longitude,date,precip_in,hrrr_day1_in,hrrr_day2_in
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-18,0.0,0.029466284,0.007946572
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-19,0.0,0.0006684403,0.003928275
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-22,0.02,0.0033057698,0.0015713099
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-23,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-24,0.03,0.09858914,0.043650314
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-25,0.51,0.49613398,0.43943298
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-26,0.08,0.013474404,0.10986207
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-27,0.03,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-28,0.0,0.0394686,0.00094616506
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-29,0.32,0.031402703,0.21809448
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-05-30,0.37,0.14908224,0.17169517
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-01,0.2,0.2008502,0.08725838
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-02,0.0,7.8671095e-05,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-03,0.02,0.0011827063,0.00051109813
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-04,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-05,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-06,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-07,0.07,0.3317491,0.07999029
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-08,0.0,0.053013228,0.14841829
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-09,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-10,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-11,0.03,0.0041759037,0.010100524
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-12,0.35,1.4950182,0.0002758768
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-13,0.0,0.016693056,7.8671095e-05
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-15,0.11,0.16498172,0.2568437
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-16,0.0,0.051528774,0.010249417
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-17,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-18,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-19,0.0,0.00051162613,0.04250694
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-20,0.0,0.0,0.00019641373
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-21,0.0,0.1751303,0.37116703
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-22,0.01,0.0,0.0002360133
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-23,0.58,0.15088086,0.104533285
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-24,1.42,1.3574775,0.9144118
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-25,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-26,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-27,0.0,0.011828383,0.010057228
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-28,0.02,0.011525052,0.18340845
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-29,0.02,7.8671095e-05,3.9335548e-05
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-06-30,0.01,0.00011800665,0.00019667773
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-01,0.0,0.0048419684,0.032134235
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-02,0.0,0.0003548119,0.15645516
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-03,0.0,0.0022809338,0.18787712
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-04,0.0,0.0,0.041428514
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-05,0.22,0.17310809,0.0018514106
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-06,0.14,0.0024026362,0.0065341885
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-07,0.93,1.9631659,0.8624886
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-08,1.42,1.5405606,2.3788955
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-09,0.0,0.0,0.003970514
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-10,0.0,0.0,0.00031521235
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-11,0.43,0.29696068,0.1399271
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-12,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-13,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-14,0.0,0.0,0.21833181
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-15,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-16,0.0,0.0,0.0024414437
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-17,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-18,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-19,1.26,0.86398625,0.56320184
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-20,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-21,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-23,0.0,0.047441307,0.8081264
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-24,0.0,0.005626303,0.00039282747
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-25,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-27,0.0,0.00039282747,0.000866966
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-28,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-29,0.0,0.0013770082,0.00047308253
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-30,0.36,1.2720916,0.6103509
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-07-31,0.2,0.022222208,1.564897
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-08-01,0.01,0.0,0.003821092
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-08-02,0.0,0.0,0.0
MA-BA-115,Pocasset 1.0 NNW,41.6994,-70.6222,2026-08-03,0.0,0.20576344,0.093214154
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-01,0.55,0.16816396,1.3920538
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-02,0.17,0.45825014,0.21171923
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-03,0.0,0.0007468474,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-04,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-05,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-06,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-07,0.0,7.8671095e-05,0.00023654127
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-08,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-09,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-10,0.0,0.00086591,0.0055925115
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-11,0.01,0.001300977,0.00023654127
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-12,0.05,0.14406994,0.12588374
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-13,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-14,0.0,0.00027455683,0.0011827063
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-15,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-16,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-17,0.01,0.034938943,0.10266314
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-18,0.0,0.0,3.9335548e-05
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-19,0.43,0.32331732,0.22154123
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-20,0.44,0.38197747,0.40875837
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-21,0.0,0.006741426,0.003298906
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-22,0.02,0.0010628517,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-23,0.0,0.0,0.0040549934
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-24,0.0,0.0,0.0018110191
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-25,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-26,0.0,0.0,0.008380319
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-27,0.0,0.0,0.010678149
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-28,0.0,0.0,3.9335548e-05
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-29,0.0,0.0,0.06943886
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-30,0.0,0.011122984,0.036799062
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-01-31,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-01,0.67,1.1594409,0.966854
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-02,0.03,0.046366315,0.029691473
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-03,0.21,0.1422244,0.08735052
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-04,0.0,0.00015760618,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-05,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-06,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-07,0.21,0.36425638,0.30018196
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-08,0.0,3.9335548e-05,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-09,0.57,0.65136707,0.5876699
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-10,0.0,0.02743298,0.090737335
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-11,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-12,0.04,0.056434102,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-13,0.2,0.09562735,0.065591626
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-14,0.1,0.19880712,0.28445065
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-15,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-16,0.75,0.43537533,0.24939898
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-17,0.97,0.8282435,1.5367099
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-18,0.0,0.0037783245,7.8671095e-05
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-19,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-20,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-21,0.0,0.07419503,0.016633393
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-22,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-23,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-24,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-25,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-26,0.0,0.00011800665,0.004561867
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-27,0.01,0.013981279,0.123263344
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-02-28,0.05,0.040624116,0.058977447
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-01,0.0,0.0,0.0002360133
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-02,0.0,3.9335548e-05,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-03,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-04,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-05,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-06,0.82,0.5274701,0.6352823
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-07,0.05,0.15104559,0.033231143
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-08,0.0,0.0,0.0072538443
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-09,0.0,0.00027455683,0.008749123
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-10,0.0,0.0,0.003305506
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-11,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-12,0.0,0.0,3.9335548e-05
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-13,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-14,0.0,0.027905533,0.008856042
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-15,0.0,0.003307354,0.008413583
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-16,0.0,0.011962758,0.007635848
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-17,0.32,0.0017706276,0.6684767
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-18,1.99,1.6720706,2.526396
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-19,0.0,0.0,0.004164816
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-20,0.0,0.020902487,0.015852489
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-21,0.42,0.16141143,0.17767206
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-22,0.07,0.090103745,0.16897593
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-23,0.0,0.0,0.00086591
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-24,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-25,0.48,0.6417008,0.36699378
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-26,0.0,0.024465125,0.09956117
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-27,0.0,0.19139779,0.17454845
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-28,0.0,0.00039282747,7.8671095e-05
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-29,0.05,0.09808226,0.0027933517
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-30,0.08,0.317191,0.42277107
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-31,0.0,0.050378807,0.07848128
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-01,0.27,0.83699733,0.5330674
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-02,0.0,0.07103841,0.02598575
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-03,0.13,0.11518979,0.05624587
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-04,0.15,0.22818999,0.31372184
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-05,0.0,0.051971495,0.013670819
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-06,0.84,0.87955177,0.46751457
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-07,0.03,0.0800217,0.1357652
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-08,0.59,0.7362791,0.55681396
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-09,0.01,0.0379163,0.030326387
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-10,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-11,0.06,0.078683764,0.0055753514
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-12,0.32,0.12727425,0.099011526
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-13,0.21,0.5828451,0.5663685
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-14,0.6,0.53969,0.38754094
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-15,0.08,0.042751666,0.012997098
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-16,0.02,0.08716678,0.055812124
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-17,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-18,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-19,0.0,0.0061416253,0.0019667773
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-20,0.0,0.01914638,0.015096137
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-21,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-22,0.07,0.09096596,0.09306447
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-23,0.0,0.11959115,0.19785543
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-24,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-25,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-26,0.0,0.0049193194,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-27,1.58,0.716191,1.2368051
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-28,0.0,0.0023184214,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-29,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-30,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-01,0.0,3.9335548e-05,0.00019694172
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-02,0.57,0.11462114,0.00988827
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-03,0.01,0.16526763,0.096130796
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-04,0.0,0.00015734219,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-05,0.15,7.8671095e-05,0.43662137
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-06,0.0,0.092609346,0.27541614
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-07,0.16,0.5043266,0.22649752
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-08,0.0,0.0,0.05231997
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-09,0.0,0.0011784824,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-10,1.23,1.3251337,0.90811336
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-11,0.01,0.0037717246,0.0019641374
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-12,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-13,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-14,0.0,0.00019667773,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-15,0.0,0.013691146,7.8671095e-05
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-16,0.0,0.9877736,0.020290542
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-17,0.0,0.0020438645,0.0068826647
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-18,0.0,0.0015705179,0.009226429
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-19,0.0,0.00019641373,7.8671095e-05
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-20,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-21,0.0,0.0005105701,0.010381153
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-22,0.02,0.007864205,0.2164181
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-23,5.3,2.1127288,2.711405
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-24,0.01,0.008765754,0.051620908
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-25,0.07,0.023628255,0.0041703596
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-26,0.0,0.013111144,0.0068929605
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-27,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-28,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-29,0.17,0.04724067,0.18301536
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-30,0.09,0.10835491,0.2919397
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-31,0.32,0.10567138,0.3680503
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-01,0.0,0.5633502,0.9896913
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-02,0.0,0.0024773476,0.00015760618
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-03,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-04,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-05,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-06,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-07,0.0,0.006965296,7.8671095e-05
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-08,0.08,0.20615363,0.040376488
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-09,0.0,7.8671095e-05,0.00063068874
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-10,0.1,0.0045264917,0.047209516
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-11,0.86,0.14240894,0.2970647
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-12,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-13,0.0,0.0,3.9335548e-05
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-14,0.0,0.007359443,0.06320721
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-15,0.28,0.2379666,0.30661637
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-16,0.0,0.000433483,0.007197613
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-17,0.01,0.13772325,0.05777758
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-18,0.0,0.0065376204,0.0243062
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-19,0.0,0.011889103,0.10239121
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-20,0.0,0.0007067199,0.00031389238
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-21,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-22,0.0,0.0,0.61694396
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-23,0.0,0.012174747,0.0071411175
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-24,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-25,0.0,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-26,0.0,0.0,0.17500675
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-27,0.0,0.0074703214,0.274409
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-28,0.0,0.0011827063,0.19047487
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-29,0.0,0.0026761373,0.10083231
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-30,0.0,7.8671095e-05,0.0
